dist_km,ele,grade_pct,asym_power,asym_speed,gordon_power,gordon_speed
136.017,190.2,-5.0,0.0,41.3,0.0,40.8
136.037,189.2,-4.9,79.5,42.6,126.4,42.2
136.057,188.6,-2.9,75.1,43.3,124.4,43.2
136.078,188.0,-2.9,74.4,43.4,123.5,43.6
136.158,185.6,-3.0,71.4,43.6,121.3,44.3
136.192,184.8,-2.4,74.0,43.6,120.8,44.7
136.214,183.8,-4.5,66.6,43.8,118.7,45.1
136.305,179.4,-4.8,39.8,46.0,111.9,47.7
136.353,177.4,-4.2,24.0,47.8,107.6,50.0
136.562,166.4,-5.3,0.0,49.5,0.0,50.7
136.604,163.6,-6.7,0.0,51.4,0.0,51.5
136.633,161.4,-7.6,0.0,52.2,0.0,52.3
136.662,159.2,-7.4,0.0,52.7,0.0,52.7
136.693,157.0,-7.3,0.0,52.9,0.0,52.9
136.754,152.0,-8.2,0.0,53.3,0.0,53.3
136.868,143.8,-7.2,0.0,53.3,0.0,53.3
136.902,141.4,-7.3,0.0,53.0,0.0,53.0
136.950,138.8,-5.4,0.0,52.4,0.0,52.4
136.980,137.8,-3.3,22.5,51.2,105.6,51.4
137.010,137.2,-2.1,22.5,49.7,108.0,50.3
137.050,137.0,-0.5,38.9,47.2,113.2,48.2
137.088,137.2,0.5,82.5,43.6,122.2,45.0
137.124,137.6,1.1,121.0,40.1,132.4,41.6
137.156,137.4,-0.6,137.1,38.0,137.7,39.4
137.177,137.2,-1.0,140.9,37.5,139.5,38.7
137.197,137.0,-1.0,142.8,37.4,140.6,38.5
137.216,137.2,1.0,157.7,36.6,146.3,37.6
137.235,137.4,1.1,170.4,35.4,151.7,36.2
137.253,137.6,1.1,181.1,34.4,156.8,35.0
137.315,138.6,1.6,204.6,32.4,170.3,32.3
137.332,138.4,-1.2,203.1,31.4,172.5,30.8
137.349,138.2,-1.1,193.0,32.4,168.2,31.7
137.367,138.0,-1.1,184.9,33.2,164.7,32.4
137.485,138.6,0.5,196.8,32.8,172.1,31.7
137.497,138.8,1.7,208.7,31.7,179.8,30.3
137.508,139.0,1.9,214.8,31.2,183.6,29.7
137.521,140.0,7.4,237.0,29.1,211.0,27.5
137.543,141.2,5.5,249.0,25.6,236.2,23.8
137.595,144.6,6.5,276.3,20.3,280.0,19.1
137.612,146.4,10.7,306.3,14.4,281.0,13.5
137.623,147.2,7.4,300.9,12.5,281.0,11.5
137.633,147.4,1.9,283.3,15.1,281.0,14.5
137.644,147.6,1.9,273.8,18.1,281.0,17.8
137.654,147.8,2.0,267.5,19.9,264.5,19.7
137.667,148.8,7.5,279.2,19.3,281.0,19.1
137.680,149.4,4.5,277.6,18.1,281.0,18.1
137.693,150.0,4.8,277.4,18.3,281.0,18.4
137.709,151.2,7.6,288.3,17.1,281.0,17.1
137.722,151.8,4.4,282.4,16.6,281.0,16.5
137.755,153.4,4.9,279.8,17.6,281.0,17.6
137.766,153.8,3.8,275.9,18.3,281.0,18.4
137.778,154.4,4.9,276.7,18.6,281.0,18.7
137.791,155.6,9.3,292.0,16.8,281.0,16.8
137.803,156.0,3.2,281.0,16.3,281.0,16.2
137.816,156.6,4.8,279.8,17.7,281.0,17.7
137.828,157.2,4.9,279.2,17.9,281.0,17.9
137.841,157.4,1.6,268.6,19.1,265.7,19.1
137.853,157.6,1.6,261.4,21.1,248.3,21.0
137.866,158.0,3.3,261.1,21.9,248.6,21.7
137.878,157.8,-1.6,248.0,23.4,220.8,23.1
137.890,157.2,-5.1,0.0,25.9,0.0,25.5
137.902,157.2,0.0,234.5,27.4,197.9,26.9
137.914,157.4,1.7,234.8,27.9,199.8,27.1
137.942,159.0,5.6,250.9,25.5,232.9,24.5
137.955,159.4,3.2,256.4,23.1,245.0,22.0
137.967,160.0,4.8,261.3,22.5,256.9,21.5
137.980,160.2,1.5,256.1,22.5,242.8,21.6
137.991,160.6,3.8,258.1,22.9,247.6,22.0
138.002,161.6,9.4,274.1,20.9,281.0,20.1
138.017,162.8,7.9,286.8,17.7,281.0,17.0
138.029,163.0,1.6,273.6,17.7,281.0,17.3
138.042,163.2,1.6,264.9,20.2,258.5,19.9
138.055,163.4,1.5,258.5,21.9,243.2,21.5
138.069,163.8,2.8,257.5,22.7,242.1,22.2
138.079,164.4,5.9,264.2,22.0,259.4,21.5
138.101,165.0,2.7,261.1,21.7,251.2,21.2
138.119,165.2,1.1,252.2,23.1,231.6,22.5
138.152,165.0,-0.6,237.8,26.0,205.7,25.2
138.171,164.2,-4.1,202.5,30.0,174.1,29.0
138.184,164.0,-1.6,192.9,32.4,169.5,31.4
138.196,163.8,-1.7,184.6,33.2,165.7,32.2
138.208,164.0,1.6,193.1,33.2,170.0,32.1
138.220,164.2,1.7,200.7,32.5,174.1,31.3
138.237,164.6,2.3,214.2,31.6,182.2,30.3
138.270,166.0,4.2,235.0,28.9,206.9,27.3
138.281,166.2,1.9,239.5,26.8,215.2,25.1
138.291,166.4,1.9,239.6,26.8,215.5,25.0
138.313,167.0,2.8,242.4,26.3,221.0,24.6
138.337,167.2,0.8,238.9,26.6,213.6,24.9
138.353,167.4,1.3,236.4,27.3,209.1,25.7
138.368,167.6,1.3,235.5,27.6,207.6,25.9
138.413,169.0,3.1,243.1,26.5,222.5,24.8
138.423,168.8,-2.0,237.7,26.2,210.7,24.6
138.444,169.0,1.0,235.5,27.5,206.9,25.9
138.455,169.2,1.8,235.3,27.8,207.1,26.1
138.467,169.4,1.7,235.5,27.7,207.7,26.0
138.485,169.2,-1.1,226.7,28.6,193.2,26.9
138.499,168.8,-3.0,206.7,30.6,179.6,29.0
138.520,168.0,-3.8,180.8,33.1,166.2,31.6
138.541,167.0,-4.7,148.7,36.0,151.6,34.8
138.555,166.8,-1.4,140.5,37.5,147.6,36.4
138.620,166.4,-0.6,148.5,37.0,149.7,36.1
138.636,166.2,-1.3,150.6,36.5,149.9,35.9
138.661,165.2,-4.0,131.6,37.7,142.7,37.2
138.695,164.6,-1.8,124.6,38.9,139.5,38.6
138.712,164.4,-1.2,126.8,38.8,139.7,38.7
138.729,164.2,-1.2,129.1,38.6,140.2,38.5
138.755,163.8,-1.5,129.1,38.5,139.9,38.5
138.791,162.8,-2.8,118.6,39.1,136.1,39.3
138.809,161.8,-5.5,0.0,40.4,0.0,40.6
138.828,160.4,-7.5,0.0,42.3,0.0,42.5
138.867,158.2,-5.6,0.0,44.6,0.0,44.7
138.899,156.8,-4.4,41.6,46.1,115.2,46.5
138.922,155.4,-6.3,0.0,47.2,0.0,47.7
138.945,154.0,-6.1,0.0,48.4,0.0,48.9
138.968,152.6,-5.9,0.0,49.5,0.0,49.9
139.042,149.6,-4.1,22.5,49.8,106.8,50.4
139.065,149.0,-2.5,22.5,49.2,107.8,50.2
139.149,149.6,0.7,76.3,44.4,120.5,45.8
139.182,151.4,5.3,172.7,36.5,149.2,38.1
139.206,152.4,4.3,219.5,31.2,172.0,32.4
139.222,152.0,-2.5,206.7,30.6,168.1,31.2
139.252,151.0,-3.3,175.6,33.4,156.1,33.7
139.273,150.8,-1.0,164.8,35.3,152.3,35.4
139.286,151.0,1.5,174.9,34.9,156.8,34.9
139.298,151.2,1.6,184.4,34.0,161.4,33.9
139.335,151.4,0.5,191.0,33.2,165.6,32.9
139.348,151.6,1.6,200.4,32.5,171.1,31.9
139.361,151.8,1.5,207.0,31.9,175.2,31.1
139.374,151.6,-1.5,196.5,32.1,170.4,31.2
139.387,151.4,-1.5,187.8,32.9,166.4,32.0
139.401,151.2,-1.5,180.4,33.6,163.1,32.7
139.458,152.4,2.1,210.1,32.1,179.5,30.9
139.471,152.2,-1.5,209.1,30.8,180.0,29.4
139.483,152.0,-1.6,198.3,31.9,174.3,30.4
139.497,152.2,1.5,205.1,32.1,178.2,30.6
139.518,152.6,1.9,214.4,31.2,183.9,29.6
139.531,152.8,1.5,221.3,30.5,188.6,28.8
139.544,152.6,-1.5,208.3,30.9,181.0,29.2
139.557,152.4,-1.5,197.7,32.0,175.0,30.3
139.587,152.2,-0.7,190.4,32.9,171.1,31.3
139.603,152.0,-1.2,180.9,33.6,166.1,32.1
139.620,152.0,0.0,182.3,33.9,166.6,32.4
139.637,152.2,1.2,191.1,33.4,170.9,32.0
139.670,152.4,0.6,196.2,32.7,173.6,31.2
139.728,153.4,1.7,217.2,31.2,186.4,29.5
139.862,156.0,1.9,233.8,28.6,207.1,26.7
139.882,155.8,-1.0,230.2,28.2,199.8,26.4
139.902,155.6,-1.0,218.6,30.1,187.4,28.3
139.923,155.8,1.0,216.2,30.8,186.3,29.0
139.936,155.8,0.0,212.7,30.9,184.3,29.1
139.950,156.0,1.5,217.3,30.9,187.3,29.0
139.964,156.2,1.4,221.1,30.5,189.9,28.6
140.021,155.8,-0.7,200.9,31.6,177.7,29.8
140.036,156.0,1.3,200.3,32.5,177.1,30.8
140.051,156.2,1.3,206.6,31.9,180.6,30.2
140.066,156.4,1.3,211.7,31.4,183.7,29.6
140.089,156.6,0.9,213.4,31.1,185.0,29.2
140.112,156.8,0.9,215.3,30.9,186.2,29.0
140.151,157.0,0.5,213.5,31.0,185.3,29.0
140.165,157.2,1.4,217.2,30.9,187.8,28.9
140.196,157.8,2.0,226.1,30.1,194.9,28.0
140.212,158.0,1.3,227.9,29.4,197.8,27.3
140.248,157.8,-0.5,214.2,30.4,186.2,28.4
140.275,158.0,0.8,210.9,31.3,184.0,29.4
140.287,158.8,6.3,232.2,29.8,205.3,27.8
140.301,159.8,7.6,248.0,26.7,238.0,24.5
140.333,160.6,2.5,248.2,24.9,234.8,22.9
140.345,160.8,1.7,246.5,25.0,229.0,23.3
140.355,161.0,1.9,245.7,25.3,226.6,23.7
140.368,161.2,1.6,243.9,25.6,222.5,24.0
140.389,161.0,-1.0,234.8,27.1,205.2,25.6
140.402,161.2,1.6,232.7,28.4,202.0,26.8
140.421,161.0,-1.0,223.7,29.2,189.3,27.6
140.452,160.8,-0.6,209.5,30.9,181.3,29.3
140.464,161.0,1.6,211.3,31.5,182.7,29.8
140.483,161.2,1.1,214.9,31.1,185.1,29.3
140.508,161.4,0.8,215.5,30.9,185.7,29.1
140.521,161.2,-1.5,203.7,31.4,178.9,29.6
140.541,160.8,-2.0,185.9,32.7,169.2,31.0
140.561,160.0,-4.0,164.2,34.7,158.7,33.3
140.576,159.8,-1.4,154.7,36.1,154.0,34.8
140.590,160.0,1.4,166.7,35.7,158.8,34.5
140.605,160.6,4.0,192.6,34.0,171.0,32.7
140.653,161.4,1.7,210.4,31.8,181.2,30.3
140.670,161.2,-1.2,204.8,31.2,178.5,29.6
140.687,161.0,-1.2,194.3,32.3,172.9,30.7
140.720,160.8,-0.6,187.9,33.1,169.5,31.6
140.837,161.4,0.5,197.4,32.7,174.4,31.2
140.851,161.6,1.4,208.4,31.7,180.9,30.1
140.874,161.8,0.9,210.9,31.3,182.6,29.6
140.896,162.0,0.9,213.6,31.1,184.5,29.3
140.911,162.2,1.3,218.1,30.8,187.5,29.0
140.942,162.4,0.6,216.7,30.7,186.9,28.8
140.959,162.6,1.2,219.5,30.6,188.9,28.7
140.975,162.8,1.3,222.2,30.4,190.9,28.4
141.005,163.4,2.0,227.8,29.7,197.6,27.6
141.021,163.6,1.3,229.1,29.1,199.8,27.0
141.036,163.8,1.3,229.3,29.1,200.2,27.0
141.051,164.0,1.3,229.5,29.0,200.4,26.9
141.073,164.4,1.8,231.1,28.8,203.3,26.7
141.088,164.6,1.3,231.5,28.5,203.8,26.4
141.103,164.8,1.4,231.5,28.6,203.7,26.5
141.118,165.0,1.3,231.4,28.6,203.4,26.5
141.141,165.2,0.9,229.9,28.8,200.8,26.7
141.156,165.4,1.3,229.7,29.0,200.4,26.9
141.171,165.6,1.3,229.7,29.0,200.4,26.9
141.187,165.8,1.3,229.8,28.9,200.6,26.9
141.210,166.0,0.9,228.5,29.1,198.5,27.1
141.248,166.8,2.1,232.4,28.7,205.3,26.6
141.271,167.0,0.9,231.7,28.4,203.7,26.3
141.287,167.2,1.3,231.0,28.7,202.4,26.6
141.302,167.4,1.3,230.9,28.7,202.2,26.7
141.318,167.6,1.3,230.8,28.7,202.0,26.7
141.333,167.8,1.3,230.6,28.7,201.7,26.7
141.357,168.2,1.7,231.7,28.6,203.6,26.6
141.382,168.6,1.7,232.9,28.3,205.6,26.3
141.398,168.8,1.2,232.4,28.3,204.7,26.3
141.414,169.0,1.3,232.0,28.4,203.8,26.4
141.444,170.0,3.3,239.6,27.4,218.0,25.4
141.459,170.6,4.0,247.8,25.6,234.4,23.6
141.481,171.4,3.6,251.8,24.4,241.6,22.6
141.539,173.4,3.5,257.6,23.1,250.2,21.8
141.552,174.0,4.5,263.2,22.0,261.0,21.0
141.565,174.6,4.6,266.3,21.2,267.8,20.4
141.629,176.0,2.2,256.0,22.4,241.0,21.6
141.652,176.4,1.7,248.9,24.4,226.9,23.5
141.668,176.6,1.2,244.2,25.3,218.6,24.3
141.692,176.8,0.8,239.7,26.4,211.2,25.2
141.726,177.0,0.6,233.3,27.7,201.7,26.4
141.759,177.2,0.6,228.6,28.9,195.4,27.4
141.792,177.4,0.6,225.2,29.7,191.5,28.0
141.809,177.2,-1.2,209.7,30.7,182.0,28.9
141.843,177.4,0.6,210.0,31.3,182.5,29.6
142.045,177.2,-0.1,194.3,32.3,173.4,30.7
142.063,177.0,-1.1,181.2,33.6,166.0,32.1
142.080,176.8,-1.2,175.2,34.2,162.9,32.8
142.095,176.6,-1.3,170.1,34.7,160.3,33.4
142.119,176.8,0.8,178.9,34.4,164.2,33.1
142.136,176.6,-1.2,175.5,34.1,162.4,32.9
142.185,177.0,0.8,188.6,33.6,168.7,32.3
142.224,177.8,2.0,214.1,31.6,183.3,30.1
142.255,178.4,1.9,226.9,29.9,194.2,28.1
142.271,178.6,1.3,228.4,29.3,197.2,27.4
142.405,181.4,2.1,236.9,27.9,212.1,26.0
142.427,181.8,1.8,240.2,26.6,217.1,24.8
142.442,182.0,1.3,238.4,26.8,213.3,25.1
142.458,182.2,1.2,236.8,27.2,210.3,25.5
142.483,182.6,1.7,236.7,27.4,210.3,25.6
142.507,183.0,1.7,236.7,27.4,210.5,25.6
142.522,183.2,1.3,235.5,27.5,208.3,25.7
142.538,183.4,1.3,234.5,27.8,206.6,26.0
142.554,183.6,1.3,233.6,28.0,205.3,26.2
142.579,184.0,1.6,234.1,28.0,206.3,26.2
142.595,184.2,1.2,233.3,28.1,205.0,26.2
142.612,184.4,1.2,232.5,28.2,203.7,26.4
142.628,184.6,1.2,231.9,28.4,202.9,26.5
142.652,184.8,0.8,230.1,28.7,199.9,26.8
142.668,185.0,1.2,229.5,29.0,199.2,27.1
142.692,185.4,1.7,230.9,28.8,201.8,26.8
142.707,185.6,1.3,231.1,28.6,202.3,26.6
142.731,186.0,1.7,232.2,28.5,204.3,26.5
142.798,187.4,2.1,236.7,27.7,212.1,25.7
142.821,187.8,1.8,238.5,27.0,214.7,25.1
142.881,189.0,2.0,239.8,26.8,216.5,25.0
142.896,189.2,1.4,238.9,26.8,214.3,25.0
142.910,189.4,1.4,237.7,27.0,211.9,25.3
142.925,189.6,1.4,236.7,27.3,210.0,25.6
142.939,189.8,1.4,235.9,27.5,208.7,25.8
142.961,190.0,0.9,233.7,27.9,205.1,26.1
142.976,190.2,1.4,232.8,28.2,203.8,26.4
142.998,190.4,0.9,231.2,28.5,201.2,26.7
143.013,190.6,1.4,230.8,28.7,200.9,26.9
143.027,190.8,1.4,230.9,28.7,201.2,26.8
143.092,191.2,0.6,226.4,29.4,194.6,27.5
143.106,191.4,1.4,225.6,30.0,193.6,28.0
143.128,191.8,1.8,227.9,29.5,197.6,27.5
143.143,192.0,1.4,229.1,29.2,199.6,27.1
143.164,192.2,1.0,228.3,29.2,198.2,27.1
143.178,192.4,1.4,228.7,29.3,198.9,27.2
143.193,192.6,1.3,229.0,29.2,199.5,27.1
143.208,192.8,1.3,229.1,29.1,199.8,27.0
143.224,193.0,1.3,229.3,29.1,200.0,27.0
143.241,193.2,1.2,229.1,29.1,199.7,27.0
143.275,193.4,0.6,226.3,29.5,195.1,27.4
143.307,193.6,0.6,222.6,30.1,191.5,28.0
143.384,194.0,0.5,215.8,30.7,187.3,28.6
143.406,194.2,0.9,215.0,30.9,186.7,28.9
143.436,194.4,0.7,215.1,30.9,186.8,28.9
143.450,194.6,1.4,218.9,30.7,189.2,28.7
143.480,195.2,2.0,226.9,29.9,196.4,27.8
143.502,195.6,1.8,230.1,29.0,201.8,26.9
143.529,196.2,2.2,233.8,28.3,208.1,26.1
143.543,196.8,4.3,242.0,27.0,223.9,24.9
143.745,202.2,2.7,249.3,25.2,233.3,23.5
143.759,202.4,1.4,247.9,24.5,227.3,23.3
143.793,203.6,3.5,253.4,24.1,239.5,23.0
143.840,204.8,2.6,253.2,23.6,237.9,22.5
143.885,205.8,2.2,249.9,24.3,230.8,23.2
143.898,206.0,1.5,246.1,25.0,223.4,23.9
143.913,206.2,1.4,243.5,25.6,218.6,24.4
143.940,206.8,2.2,244.0,25.8,220.3,24.5
143.965,207.8,4.0,250.9,24.8,235.7,23.4
143.990,208.4,2.3,251.5,24.0,235.9,22.7
144.017,209.4,3.8,255.8,23.5,245.2,22.4
144.043,210.0,2.3,254.1,23.3,239.9,22.2
144.068,210.6,2.3,251.7,23.9,234.2,22.9
144.082,210.8,1.5,248.3,24.5,227.2,23.4
144.095,211.0,1.5,245.6,25.1,222.2,24.0
144.109,211.2,1.5,243.5,25.7,218.5,24.5
144.314,211.6,0.2,216.8,29.0,187.5,27.5
144.340,211.4,-0.8,194.2,32.5,173.6,30.8
144.375,211.6,0.6,196.6,32.7,174.6,31.0
144.402,211.8,0.7,201.9,32.2,177.5,30.5
144.429,212.0,0.7,206.0,31.8,179.9,30.1
144.447,211.8,-1.1,196.0,32.1,174.3,30.4
144.483,212.0,0.6,199.7,32.4,176.3,30.7
144.501,212.2,1.1,206.4,31.9,180.1,30.2
144.519,212.4,1.1,211.1,31.4,183.0,29.7
144.536,212.6,1.2,215.0,31.1,185.5,29.3
144.553,212.8,1.2,218.2,30.8,187.8,28.9
144.569,213.0,1.2,220.9,30.5,189.7,28.6
144.586,213.2,1.2,223.0,30.3,191.3,28.3
144.602,213.4,1.2,225.0,30.1,192.8,28.1
144.618,213.6,1.3,225.8,29.9,194.2,27.9
144.633,214.2,3.9,233.6,29.0,207.9,26.9
144.837,219.6,2.7,246.5,26.2,228.9,24.5
144.922,221.6,2.4,249.1,24.5,230.3,23.3
144.943,221.8,0.9,243.8,25.5,219.6,24.2
144.957,222.0,1.4,240.8,26.3,214.5,25.0
144.970,222.2,1.4,239.5,26.6,212.6,25.3
145.026,222.6,0.7,232.9,27.8,202.2,26.3
145.039,222.8,1.5,230.8,28.8,199.7,27.1
145.061,223.2,1.9,232.3,28.5,202.9,26.7
145.096,223.4,0.6,229.0,28.8,197.7,27.0
145.110,223.6,1.4,228.5,29.3,197.4,27.4
145.124,223.8,1.4,229.1,29.2,198.6,27.2
145.181,225.0,2.1,234.3,28.3,207.9,26.3
145.236,225.4,0.7,231.1,28.3,201.9,26.3
145.249,226.0,4.4,237.0,28.2,213.0,26.3
145.321,227.6,2.2,240.6,26.8,218.8,24.9
145.336,227.8,1.4,240.3,26.4,216.9,24.6
145.358,228.0,0.9,237.3,27.0,211.0,25.3
145.379,228.4,1.9,237.1,27.4,210.8,25.6
145.392,228.6,1.5,236.7,27.3,210.2,25.6
145.406,228.8,1.5,236.1,27.5,209.2,25.7
145.427,229.2,1.9,236.9,27.4,210.9,25.6
145.440,229.4,1.5,236.7,27.3,210.6,25.6
145.453,229.6,1.5,236.3,27.4,209.7,25.7
145.467,229.8,1.5,235.7,27.6,208.8,25.8
145.481,230.0,1.4,235.2,27.7,208.0,25.9
145.508,230.2,0.7,232.2,28.2,202.7,26.4
145.543,230.4,0.6,227.9,29.1,196.0,27.3
145.558,231.0,4.2,234.9,28.7,208.8,26.8
145.587,231.6,2.0,236.7,27.6,211.9,25.6
145.603,232.2,3.8,243.5,26.6,225.1,24.6
145.694,234.0,2.0,242.5,26.0,221.0,24.3
145.723,234.6,2.1,242.4,26.2,219.9,24.5
145.738,234.8,1.3,240.5,26.3,216.0,24.7
145.753,235.0,1.3,238.8,26.8,212.9,25.1
145.769,235.2,1.2,237.1,27.1,209.9,25.5
145.809,235.4,0.5,231.2,28.2,200.2,26.5
145.825,235.6,1.3,229.5,29.0,198.2,27.2
145.841,235.8,1.3,229.6,29.0,198.6,27.2
145.872,236.0,0.6,227.1,29.3,195.0,27.5
145.888,236.2,1.3,226.9,29.6,195.1,27.7
145.904,236.4,1.2,227.2,29.5,196.0,27.6
145.920,236.6,1.3,227.6,29.5,196.8,27.5
145.944,236.8,0.9,226.7,29.5,195.5,27.5
145.959,237.0,1.3,227.0,29.6,196.1,27.6
145.975,236.4,-3.9,198.8,30.9,176.8,29.0
145.998,236.0,-1.7,185.8,33.1,169.6,31.3
146.013,236.2,1.3,190.6,33.4,171.8,31.8
146.028,236.4,1.4,198.2,32.7,175.7,31.0
146.050,237.2,3.7,219.9,31.1,189.1,29.3
146.063,238.2,7.3,242.0,28.0,223.4,26.0
146.076,238.8,4.6,248.8,25.5,237.4,23.4
146.095,239.2,2.2,247.7,24.8,232.6,23.0
146.114,240.0,4.2,254.7,24.2,247.0,22.5
146.126,240.8,6.7,265.0,22.3,272.6,20.8
146.137,241.4,5.3,269.4,20.6,280.7,19.5
146.243,244.4,2.8,259.4,21.6,249.0,20.8
146.258,244.8,2.8,255.5,23.1,240.6,22.4
146.272,245.0,1.4,250.9,23.7,230.7,22.9
146.285,245.2,1.5,248.0,24.6,225.1,23.7
146.299,245.4,1.5,245.5,25.2,220.8,24.2
146.311,245.8,3.1,247.8,25.2,226.5,24.1
146.324,246.2,3.2,249.9,24.7,231.4,23.6
146.337,246.6,3.0,251.3,24.3,234.5,23.1
146.355,247.2,3.3,253.8,23.9,240.1,22.7
146.369,247.6,3.0,254.3,23.5,240.9,22.4
146.390,248.8,5.6,263.9,22.1,264.2,21.1
146.407,249.4,3.6,265.9,20.8,265.6,20.1
146.420,249.6,1.5,259.5,21.6,248.0,21.0
146.433,249.8,1.5,254.5,22.9,236.8,22.3
146.449,250.0,1.2,249.2,24.0,226.4,23.3
146.462,250.4,3.2,251.0,24.4,231.2,23.6
146.478,250.2,-1.2,239.0,25.6,208.3,24.6
146.490,250.0,-1.6,231.1,27.8,195.8,26.7
146.503,250.2,1.6,231.5,28.6,197.6,27.4
146.520,250.8,3.5,238.2,27.8,210.3,26.5
146.542,251.0,0.9,235.6,27.4,206.3,26.0
146.561,252.0,5.2,248.0,26.4,231.5,24.8
146.571,252.2,1.9,246.9,25.0,228.7,23.4
146.582,252.4,1.8,245.7,25.3,225.8,23.7
146.595,252.6,1.6,244.1,25.6,222.3,24.1
146.612,252.8,1.2,241.0,26.1,216.1,24.6
146.625,253.0,1.6,240.1,26.5,214.5,25.0
146.637,253.2,1.7,239.6,26.7,213.8,25.2
146.648,253.4,1.7,239.2,26.8,213.4,25.2
146.660,254.2,7.1,251.3,25.5,239.5,23.9
146.676,254.8,3.6,254.8,23.8,245.8,22.2
146.688,255.2,3.3,256.0,23.3,247.3,21.9
146.701,255.6,3.2,256.6,23.1,247.5,21.8
146.717,256.2,3.7,259.0,22.7,251.9,21.6
146.729,256.4,1.6,254.7,22.9,240.5,21.9
146.746,257.0,3.6,257.3,23.1,246.5,22.1
146.772,258.4,5.4,266.9,21.5,269.9,20.7
146.784,258.8,3.2,266.9,20.4,266.3,19.9
146.804,259.6,4.1,267.9,20.6,267.5,20.2
146.816,259.8,1.7,261.9,21.1,251.6,20.8
146.828,260.2,3.4,261.8,21.8,251.8,21.4
146.839,260.4,1.8,257.7,22.3,242.4,21.8
146.854,261.0,4.0,260.6,22.4,250.3,21.9
146.891,262.8,4.8,268.8,20.9,270.6,20.6
146.903,263.0,1.7,264.1,20.6,256.2,20.3
146.914,263.2,1.7,259.3,21.9,244.8,21.5
146.925,263.2,0.0,251.7,23.2,228.8,22.8
146.936,262.8,-3.6,237.6,25.6,203.1,25.1
146.947,263.6,7.1,249.8,25.9,227.8,25.1
146.960,264.4,6.5,260.4,23.3,253.3,22.5
146.971,265.0,5.4,265.8,21.5,266.9,20.7
147.001,266.4,4.6,269.9,20.4,274.5,19.9
147.012,266.6,1.9,265.0,20.5,258.9,20.2
147.023,266.8,1.8,260.0,21.7,246.7,21.3
147.034,267.2,3.7,261.0,22.1,249.9,21.7
147.046,267.6,3.2,260.7,22.0,249.6,21.6
147.083,269.0,3.8,263.1,21.7,256.2,21.3
147.097,269.2,1.4,257.1,22.1,241.6,21.6
147.111,268.8,-2.9,240.4,24.7,208.4,24.1
147.125,268.6,-1.5,231.9,27.5,195.4,26.7
147.138,269.0,2.9,235.7,28.1,203.2,27.1
147.153,269.2,1.4,235.1,27.7,203.3,26.5
147.167,269.4,1.4,234.7,27.8,203.4,26.5
147.182,270.8,9.4,258.1,25.3,254.2,23.9
147.198,271.8,6.3,269.2,21.4,281.0,20.2
147.226,272.6,2.8,263.9,20.9,260.6,20.1
147.257,272.8,0.6,249.8,23.5,227.4,22.7
147.311,274.0,2.2,246.0,25.3,222.5,24.3
147.322,273.6,-3.7,233.2,26.8,199.9,25.6
147.337,273.2,-2.7,218.7,29.4,184.0,28.1
147.348,273.0,-1.8,206.7,31.1,177.6,29.8
147.360,273.2,1.6,212.3,31.4,181.3,30.1
147.400,273.4,0.5,210.9,31.2,181.4,29.7
147.461,274.6,2.0,225.7,30.1,194.0,28.3
147.476,274.4,-1.3,220.7,29.6,189.2,27.7
147.493,274.2,-1.2,207.0,31.0,181.0,29.1
147.509,274.0,-1.2,196.2,32.1,174.9,30.3
147.587,274.4,0.5,201.2,32.2,177.5,30.5
147.614,275.4,3.6,226.0,30.4,195.4,28.5
147.627,275.6,1.6,231.0,28.8,202.4,26.7
147.661,277.0,4.0,243.2,26.9,225.4,24.9
147.695,278.2,3.5,252.6,24.3,242.9,22.6
147.709,278.6,2.9,254.3,23.5,244.2,22.0
147.723,279.6,7.3,267.9,22.0,278.4,20.7
147.736,281.0,10.4,290.0,18.0,281.0,16.9
147.750,281.4,3.0,278.7,16.8,281.0,15.9
147.763,281.2,-1.5,258.9,20.3,245.6,19.7
147.775,281.6,3.2,258.9,22.5,246.2,21.9
147.788,282.4,6.4,268.2,21.4,270.4,20.9
147.800,283.2,6.4,275.6,19.6,281.0,19.2
147.812,283.6,3.3,271.6,19.2,276.6,19.0
147.825,284.0,3.2,268.3,20.0,266.5,19.9
147.839,285.0,7.3,279.5,19.1,281.0,19.0
147.851,285.4,3.3,274.0,18.5,281.0,18.5
147.864,285.6,1.5,265.0,20.1,256.6,20.1
147.877,286.6,7.6,277.5,19.7,281.0,19.7
147.890,287.2,4.5,276.4,18.5,281.0,18.5
147.905,287.4,1.4,265.4,19.8,257.6,19.8
147.919,288.2,5.4,271.3,20.4,273.8,20.3
147.944,289.0,3.2,267.3,20.3,263.0,20.2
147.963,290.0,5.2,272.4,20.2,276.9,20.1
147.983,290.6,3.0,266.9,20.1,261.7,20.0
148.028,291.0,0.9,250.9,23.1,227.7,22.7
148.047,291.6,3.1,248.6,25.1,226.2,24.3
148.062,291.4,-1.3,237.6,26.0,206.1,25.0
148.072,291.2,-2.0,230.5,28.0,194.9,26.9
148.083,291.0,-1.9,223.5,29.5,186.3,28.3
148.093,291.2,2.0,226.2,29.9,189.8,28.7
148.108,292.0,5.3,237.8,28.4,210.4,27.0
148.123,293.0,6.7,252.5,25.5,241.8,24.0
148.137,294.0,7.0,265.8,22.4,274.6,21.0
148.151,294.4,2.9,263.3,21.2,262.6,20.1
148.168,294.2,-1.2,246.8,23.3,222.8,22.4
